vertex1,vertex2,algorithm,time_ns,relaxed_edges,distance
2249899102,271844684,D,92904000,328495,6222.0
2249899102,271844684,BD,1770625,510,-1.0
4582917959,1770308739,D,24344875,55514,1567.0
4582917959,1770308739,BD,681083,78,-1.0
26026126,2876766372,D,167174250,597973,12643.0
26026126,2876766372,BD,1411375,357,-1.0
4218225762,308665821,D,137187208,487315,6032.0
4218225762,308665821,BD,1659667,438,-1.0
3155121709,2072986362,D,261122750,931272,13192.0
3155121709,2072986362,BD,1250125,253,-1.0
3509639564,446252027,D,67669667,210818,3743.0
3509639564,446252027,BD,2035625,600,-1.0
3185015190,597317063,D,158462083,584205,9748.0
3185015190,597317063,BD,1302666,283,-1.0
4927475589,1262423229,D,19618250,46166,1993.0
4927475589,1262423229,BD,1004209,155,-1.0
5279725276,4095096448,D,288618500,1002735,16877.0
5279725276,4095096448,BD,518208,25,-1.0
3678003436,3188259225,D,290598042,1163821,21039.0
3678003436,3188259225,BD,846000,101,-1.0
1256489586,1601330425,D,151568458,536024,7048.0
1256489586,1601330425,BD,1606875,459,-1.0
1157373346,286546210,D,202657625,796370,12075.0
1157373346,286546210,BD,1141250,215,-1.0
1301795407,3372013128,D,50863333,145300,3687.0
1301795407,3372013128,BD,2187583,694,-1.0
1151600213,3675487075,D,120151375,400635,4990.0
1151600213,3675487075,BD,1239584,256,-1.0
2332354456,1706409197,D,36681958,115130,2410.0
2332354456,1706409197,BD,647208,52,-1.0
69085730,4339308483,D,253697291,898173,9908.0
69085730,4339308483,BD,1833333,557,-1.0
1609396559,654106972,D,195203917,734860,7541.0
1609396559,654106972,BD,966875,126,-1.0
4186939984,1077501830,D,88938667,319553,4315.0
4186939984,1077501830,BD,672708,59,-1.0
1994249669,1206402764,D,167346375,638830,11975.0
1994249669,1206402764,BD,1296542,188,-1.0
1757509279,1304203769,D,173445000,639917,7721.0
1757509279,1304203769,BD,1602208,438,-1.0
1294321615,20697448,D,32581625,98876,4554.0
1294321615,20697448,BD,1004958,140,-1.0
4844902498,762105452,D,170926666,673355,10514.0
4844902498,762105452,BD,1310417,294,-1.0
284793543,1144141937,D,203454792,753683,8098.0
284793543,1144141937,BD,540125,33,-1.0
2591996466,4197394285,D,78756750,258180,3728.0
2591996466,4197394285,BD,603875,49,-1.0
1142225688,3901171485,D,35429500,106174,4729.0
1142225688,3901171485,BD,1109584,185,-1.0
4232999897,3327716546,D,48952166,156697,3879.0
4232999897,3327716546,BD,468000,20,-1.0
27535271,290652230,D,205664291,808308,10058.0
27535271,290652230,BD,1775209,507,-1.0
1412616972,1102162073,D,165921917,639267,7268.0
1412616972,1102162073,BD,655291,56,-1.0
2569498121,1149417338,D,86883209,202213,2657.0
2569498121,1149417338,BD,1337416,296,-1.0
1534554598,2228164703,D,256630041,909633,11471.0
1534554598,2228164703,BD,1663458,383,-1.0
3837063433,5070098221,D,50239541,161165,4414.0
3837063433,5070098221,BD,832416,81,-1.0
1794362761,2995504676,D,235103167,814060,13858.0
1794362761,2995504676,BD,1629791,435,-1.0
1659223865,1940147012,D,290714542,1102540,16669.0
1659223865,1940147012,BD,1447416,364,-1.0
3414135281,1268142991,D,80292708,268456,5446.0
3414135281,1268142991,BD,1231959,261,-1.0
1539385250,1177482905,D,203201917,688279,7364.0
1539385250,1177482905,BD,785000,89,-1.0
1120258313,343482460,D,174083417,672313,11517.0
1120258313,343482460,BD,866417,138,-1.0
792653829,1581200556,D,75875625,248548,3629.0
792653829,1581200556,BD,570333,38,-1.0
339473334,5228049576,D,245389500,884517,13593.0
339473334,5228049576,BD,974750,146,-1.0
685775769,768890716,D,291753875,1105723,18370.0
685775769,768890716,BD,565625,37,-1.0
1091908051,4115161732,D,187462084,704375,8273.0
1091908051,4115161732,BD,1444167,335,-1.0
1296128066,4933894161,D,79494167,272936,7387.0
1296128066,4933894161,BD,580583,41,-1.0
1325278333,301651240,D,245529792,833572,9021.0
1325278333,301651240,BD,755333,79,-1.0
823327180,1425553029,D,157347125,550977,11809.0
823327180,1425553029,BD,816500,96,-1.0
1113375726,2064648906,D,252181208,872119,10688.0
1113375726,2064648906,BD,732792,80,-1.0
618598335,1490850419,D,88730333,306974,4685.0
618598335,1490850419,BD,1400125,348,-1.0
26656337,5182294252,D,21961792,47206,2178.0
26656337,5182294252,BD,512958,24,-1.0
369395509,1280639334,D,158759542,613943,11260.0
369395509,1280639334,BD,1058500,194,-1.0
248448385,256168168,D,307263292,1128560,12431.0
248448385,256168168,BD,901416,83,-1.0
1398817691,367074313,D,208721042,777456,9175.0
1398817691,367074313,BD,651167,56,-1.0
4233387251,305028694,D,3803042,5309,654.0
4233387251,305028694,BD,644375,55,-1.0
25850304,1337585289,D,49858166,162681,2969.0
25850304,1337585289,BD,1415417,314,-1.0
3758826722,3949843291,D,95712167,364578,9781.0
3758826722,3949843291,BD,726417,71,-1.0
3253923051,1763595152,D,268265583,1024315,16859.0
3253923051,1763595152,BD,1019500,214,-1.0
673980403,252628483,D,302339875,1107692,17442.0
673980403,252628483,BD,1078333,197,-1.0
1181084785,3923027264,D,132041417,418898,5505.0
1181084785,3923027264,BD,1875709,581,-1.0
321477045,267839560,D,259972584,908147,10849.0
321477045,267839560,BD,1156708,232,-1.0
2513069624,4262488651,D,138570917,487615,6190.0
2513069624,4262488651,BD,662917,54,-1.0
278225859,255382038,D,288357291,1136150,20527.0
278225859,255382038,BD,809417,99,-1.0
444607342,439171911,D,94825458,333019,6257.0
444607342,439171911,BD,522792,35,-1.0
1509253685,283316386,D,104308042,385286,5085.0
1509253685,283316386,BD,1436292,362,-1.0
1166359377,334244235,D,247167583,910296,18288.0
1166359377,334244235,BD,2584833,1043,-1.0
2772554438,1106765908,D,31800292,97088,3600.0
2772554438,1106765908,BD,1095459,198,-1.0
4927550229,2343073394,D,258512750,952665,13192.0
4927550229,2343073394,BD,1493500,306,-1.0
3366694538,3264945300,D,133162917,475303,11707.0
3366694538,3264945300,BD,1326375,289,-1.0
1431045698,3062588675,D,150987458,571921,6511.0
1431045698,3062588675,BD,1133583,211,-1.0
1528775050,262537152,D,310056042,1171375,19982.0
1528775050,262537152,BD,1731000,515,-1.0
299617297,1025348845,D,123581166,435037,6875.0
299617297,1025348845,BD,1307708,288,-1.0
1066061857,1234226337,D,285237417,1065528,11572.0
1066061857,1234226337,BD,917792,112,-1.0
281235830,458263366,D,230713792,504398,7849.0
281235830,458263366,BD,567834,45,-1.0
1141260537,571427322,D,197658375,742626,13002.0
1141260537,571427322,BD,2040958,469,-1.0
278784428,456941320,D,249998375,817977,9035.0
278784428,456941320,BD,1589375,417,-1.0
628678,2614944182,D,107586833,346059,4186.0
628678,2614944182,BD,1472750,357,-1.0
3366686723,3763506617,D,190792458,645207,14100.0
3366686723,3763506617,BD,880959,120,-1.0
1392604838,97755609,D,211248500,675746,7299.0
1392604838,97755609,BD,561041,24,-1.0
1122210098,1365729047,D,241091459,782776,9835.0
1122210098,1365729047,BD,1589750,163,-1.0
1322905230,3421048242,D,293807000,972473,15884.0
1322905230,3421048242,BD,662000,59,-1.0
276219035,1125359842,D,221168000,765305,10455.0
276219035,1125359842,BD,1417500,307,-1.0
1234026812,861288285,D,129658292,433684,5907.0
1234026812,861288285,BD,1011542,156,-1.0
2991236415,321730284,D,228200834,719231,9498.0
2991236415,321730284,BD,1343958,219,-1.0
1105536797,437139818,D,107780167,365606,8641.0
1105536797,437139818,BD,1236709,229,-1.0
1239556526,417798370,D,92476792,284352,7143.0
1239556526,417798370,BD,1234459,222,-1.0
276274202,262228237,D,41141500,113109,4838.0
276274202,262228237,BD,720166,68,-1.0
504925572,1546455991,D,132582292,444891,8600.0
504925572,1546455991,BD,552875,35,-1.0
1369169680,3234052308,D,220173083,805603,13552.0
1369169680,3234052308,BD,1072750,171,-1.0
360731459,3751946738,D,280319333,939848,16233.0
360731459,3751946738,BD,1920334,593,-1.0
1510029522,2520804669,D,296706416,995875,16042.0
1510029522,2520804669,BD,1844208,382,-1.0
1272485201,4496484397,D,283572083,904808,14113.0
1272485201,4496484397,BD,626791,36,-1.0
5323796241,4326906731,D,222434375,783848,11787.0
5323796241,4326906731,BD,782833,96,-1.0
3216498698,280814907,D,30640916,86738,3129.0
3216498698,280814907,BD,975208,129,-1.0
189083164,3129763803,D,334520167,1170798,18067.0
189083164,3129763803,BD,890833,124,-1.0
1601390053,1175016624,D,299370666,967261,13282.0
1601390053,1175016624,BD,884417,118,-1.0
35675268,289549223,D,331705917,1136228,22304.0
35675268,289549223,BD,1121792,216,-1.0
1117133222,30789848,D,227408791,782539,11442.0
1117133222,30789848,BD,1135458,206,-1.0
1261310889,190717132,D,44447958,125835,3311.0
1261310889,190717132,BD,852375,93,-1.0
583233935,3773883083,D,35676792,100305,2080.0
583233935,3773883083,BD,1223750,252,-1.0
4882830816,3261675874,D,104629000,342378,5864.0
4882830816,3261675874,BD,778583,91,-1.0
1298758799,639307008,D,74976416,227936,5772.0
1298758799,639307008,BD,851791,87,-1.0
3190170984,4261313420,D,22876125,53433,3548.0
3190170984,4261313420,BD,601667,50,-1.0
289547122,3764975190,D,286030542,911356,18007.0
289547122,3764975190,BD,1412084,289,-1.0
1859699895,2612798729,D,77318625,235002,6789.0
1859699895,2612798729,BD,768500,83,-1.0
1688791547,1597280342,D,214358584,739449,14480.0
1688791547,1597280342,BD,1048542,165,-1.0
308294143,477274290,D,304673708,988261,12707.0
308294143,477274290,BD,2140917,579,-1.0
1651321227,2655529254,D,42887041,122261,3529.0
1651321227,2655529254,BD,2247000,602,-1.0
4372527840,1367096604,D,163872792,539031,7257.0
4372527840,1367096604,BD,1121584,210,-1.0
2512162018,123892730,D,82804417,237362,3819.0
2512162018,123892730,BD,3206333,164,-1.0
3436547581,287330146,D,363827125,1111893,17575.0
3436547581,287330146,BD,1361584,302,-1.0
1578764324,1180510075,D,215466792,722667,7990.0
1578764324,1180510075,BD,1238292,201,-1.0
1604088134,322905006,D,176777917,602347,6401.0
1604088134,322905006,BD,661208,48,-1.0
2566486453,4788404810,D,147377709,443918,5524.0
2566486453,4788404810,BD,1195542,186,-1.0
125392,5405855464,D,156726167,546283,13799.0
125392,5405855464,BD,669792,57,-1.0
3579165245,2688021769,D,27211792,69453,2997.0
3579165245,2688021769,BD,535375,23,-1.0
255746434,708950380,D,32163375,89059,2623.0
255746434,708950380,BD,1846875,527,-1.0
4874447723,2070600313,D,59407541,185990,4591.0
4874447723,2070600313,BD,599542,37,-1.0
4444445589,3260799782,D,301307917,1002824,17350.0
4444445589,3260799782,BD,556583,35,-1.0
252646252,957888147,D,59591791,178876,5315.0
252646252,957888147,BD,1527334,406,-1.0
1247324623,384951189,D,129884875,408598,11372.0
1247324623,384951189,BD,1212958,226,-1.0
1364509857,3223293577,D,57438458,172556,3116.0
1364509857,3223293577,BD,2227750,736,-1.0
4125266147,345789433,D,26546667,68015,2491.0
4125266147,345789433,BD,940667,134,-1.0
69191566,1139616371,D,324510500,1108669,12318.0
69191566,1139616371,BD,1079458,190,-1.0
466220366,1567677866,D,105660000,327225,4806.0
466220366,1567677866,BD,1471209,284,-1.0
26614081,2611417339,D,167972625,546312,8483.0
26614081,2611417339,BD,1158834,218,-1.0
290677911,1105394111,D,332833708,1068151,12799.0
290677911,1105394111,BD,1611750,419,-1.0
321350004,3568355199,D,274899417,937627,17910.0
321350004,3568355199,BD,1909166,433,-1.0
332491882,449376464,D,26981833,69863,2379.0
332491882,449376464,BD,604541,43,-1.0
4443384571,1396113983,D,279243208,893280,14075.0
4443384571,1396113983,BD,2632416,894,-1.0
4684149650,1277218331,D,198270041,710434,15299.0
4684149650,1277218331,BD,804042,100,-1.0
2747711760,4066797232,D,229982792,798621,14319.0
2747711760,4066797232,BD,1161750,246,-1.0
3809479651,1151214244,D,14126833,28589,1849.0
3809479651,1151214244,BD,863792,115,-1.0
3470123745,425902488,D,273497958,892533,13051.0
3470123745,425902488,BD,1303125,229,-1.0
2372830073,754038296,D,257616292,815684,13841.0
2372830073,754038296,BD,626875,46,-1.0
4669700854,404296021,D,177178583,613683,7912.0
4669700854,404296021,BD,1576625,384,-1.0
273522824,1294263327,D,295629708,1018555,17476.0
273522824,1294263327,BD,1599708,418,-1.0
2725084275,1754665152,D,327515084,1046615,14571.0
2725084275,1754665152,BD,525792,35,-1.0
4638156104,1248727513,D,200276458,631686,8728.0
4638156104,1248727513,BD,996292,147,-1.0
628518,1324043178,D,109705875,367847,6132.0
628518,1324043178,BD,855000,100,-1.0
1445466893,4207885772,D,101013334,323434,4686.0
1445466893,4207885772,BD,713250,71,-1.0
436091846,3306705709,D,147543666,419333,4901.0
436091846,3306705709,BD,646917,58,-1.0
5290327127,4120343971,D,174894083,571221,8764.0
5290327127,4120343971,BD,1039458,131,-1.0
1814261251,1684471183,D,311429208,1072782,16602.0
1814261251,1684471183,BD,824166,91,-1.0
2318000095,3444930917,D,323973166,1073709,14570.0
2318000095,3444930917,BD,1341916,261,-1.0
1600079231,727562024,D,143354459,418322,5737.0
1600079231,727562024,BD,849917,109,-1.0
1137861951,2366972224,D,281984083,828740,12231.0
1137861951,2366972224,BD,1632875,478,-1.0
1125704309,2647280659,D,84683625,263997,4970.0
1125704309,2647280659,BD,1793917,404,-1.0
244466748,1585644166,D,308055583,1079263,19507.0
244466748,1585644166,BD,1372667,319,-1.0
3827108513,2349345659,D,94318417,288158,6485.0
3827108513,2349345659,BD,1608875,373,-1.0
2391342999,444757604,D,105782666,357974,4978.0
2391342999,444757604,BD,1749459,367,-1.0
4369796729,124371846,D,161339000,528011,6555.0
4369796729,124371846,BD,2455333,724,-1.0
367047815,4519617444,D,309852958,1038629,14191.0
367047815,4519617444,BD,587833,28,-1.0
1679889464,301606784,D,291826500,983578,17996.0
1679889464,301606784,BD,1011750,137,-1.0
3252793588,300710728,D,117864125,403249,9464.0
3252793588,300710728,BD,1855000,474,-1.0
4952059093,3471050736,D,92662000,285055,4434.0
4952059093,3471050736,BD,1022208,139,-1.0
27132285,422660225,D,165380041,527088,12309.0
27132285,422660225,BD,1317792,309,-1.0
2636043343,450331317,D,274247417,850295,10734.0
2636043343,450331317,BD,893667,78,-1.0
278761548,3759654839,D,218482750,738459,9080.0
278761548,3759654839,BD,636625,56,-1.0
1235338125,1736096726,D,164346083,577948,12625.0
1235338125,1736096726,BD,1006625,156,-1.0
2489192523,280718951,D,206905750,726411,8786.0
2489192523,280718951,BD,714583,67,-1.0
1636948365,5160323193,D,40243166,120144,2638.0
1636948365,5160323193,BD,1000625,151,-1.0
2338976338,1583042473,D,169431333,601422,13453.0
2338976338,1583042473,BD,1279083,267,-1.0
4194628765,5355004242,D,283875083,964535,15087.0
4194628765,5355004242,BD,1586542,311,-1.0
118421266,271333829,D,169052208,621188,7161.0
118421266,271333829,BD,1618250,374,-1.0
1127156993,1359983795,D,159188667,485369,7816.0
1127156993,1359983795,BD,1068041,140,-1.0
1113375800,288884136,D,204252959,692336,7354.0
1113375800,288884136,BD,954708,129,-1.0
3159743153,297314429,D,148118750,501840,10359.0
3159743153,297314429,BD,1100458,195,-1.0
301648098,3273043879,D,90117959,305856,6926.0
301648098,3273043879,BD,1039000,148,-1.0
506383009,1458085366,D,280769000,840035,10470.0
506383009,1458085366,BD,547666,34,-1.0
70382288,249463294,D,172574500,556071,9175.0
70382288,249463294,BD,1005917,155,-1.0
1607236563,257675798,D,35146458,102616,2378.0
1607236563,257675798,BD,1201209,266,-1.0
1407491023,2054834920,D,118407125,401564,6996.0
1407491023,2054834920,BD,1878458,556,-1.0
2294517622,3104253524,D,70247208,234158,5589.0
2294517622,3104253524,BD,1197500,254,-1.0
428276402,1151769098,D,39469458,118385,2695.0
428276402,1151769098,BD,972375,148,-1.0
5076210109,2661403171,D,107124333,396791,7535.0
5076210109,2661403171,BD,530750,33,-1.0
623620865,534461917,D,179082791,678807,12822.0
623620865,534461917,BD,602333,49,-1.0
582753342,280394982,D,353947792,1117957,17086.0
582753342,280394982,BD,1150083,217,-1.0
2359406691,1142989177,D,78511166,244037,4538.0
2359406691,1142989177,BD,1051375,191,-1.0
4428135873,419127258,D,87076250,277299,4338.0
4428135873,419127258,BD,1256792,265,-1.0
1123858992,3561924520,D,107913417,384323,8112.0
1123858992,3561924520,BD,1626250,463,-1.0
1185709240,3507184442,D,60965041,188468,3805.0
1185709240,3507184442,BD,688208,70,-1.0
1190873090,16965532,D,28744334,72906,1159.0
1190873090,16965532,BD,647333,58,-1.0
3681025007,1361971404,D,285334125,981755,12810.0
3681025007,1361971404,BD,909000,120,-1.0
461987792,277972013,D,295457542,1132460,18303.0
461987792,277972013,BD,1311500,297,-1.0
3257551794,1819353338,D,187652250,684884,8530.0
3257551794,1819353338,BD,1110625,191,-1.0
1455905931,2989770503,D,99289250,359750,8675.0
1455905931,2989770503,BD,2095375,719,-1.0
1173150339,3470915575,D,159679791,613189,10511.0
1173150339,3470915575,BD,1515875,355,-1.0
1489171722,881415502,D,73389375,239757,5666.0
1489171722,881415502,BD,1071666,161,-1.0
2382123789,4086058210,D,270194208,1019025,12842.0
2382123789,4086058210,BD,620000,52,-1.0
310503670,1135375567,D,235715166,836257,16990.0
310503670,1135375567,BD,1214791,250,-1.0
2349911301,2058553720,D,230567084,839816,12420.0
2349911301,2058553720,BD,849375,109,-1.0
1422554066,1416601328,D,194241125,728552,8606.0
1422554066,1416601328,BD,1233583,254,-1.0
31229303,2476577522,D,94313209,355385,12058.0
31229303,2476577522,BD,2093458,634,-1.0
1281871882,10585472,D,25813167,69649,5040.0
1281871882,10585472,BD,1194125,247,-1.0
251738337,4404981563,D,45731333,147639,4799.0
251738337,4404981563,BD,1015333,155,-1.0
1352828534,1119749478,D,144002583,478789,6007.0
1352828534,1119749478,BD,1166458,238,-1.0
1945935209,1097904163,D,238036250,853945,16302.0
1945935209,1097904163,BD,821541,96,-1.0
746859190,1175487400,D,286112458,1042955,14417.0
746859190,1175487400,BD,1252875,277,-1.0
406516806,294840303,D,137971500,504080,12862.0
406516806,294840303,BD,1329417,251,-1.0
176803254,1556124336,D,136924584,492914,7854.0
176803254,1556124336,BD,1094959,162,-1.0
3255454572,100228598,D,314081875,1174773,15988.0
3255454572,100228598,BD,1206250,245,-1.0
2144313453,386589122,D,40159083,118095,3249.0
2144313453,386589122,BD,1082583,188,-1.0
288754127,1415538679,D,285639167,1009118,18789.0
288754127,1415538679,BD,1185500,234,-1.0
1618816093,2747848561,D,99577375,354618,6922.0
1618816093,2747848561,BD,810167,95,-1.0
588036436,898746688,D,70085375,231700,3107.0
588036436,898746688,BD,1227791,233,-1.0
388560818,5312652103,D,47797083,143491,2851.0
388560818,5312652103,BD,833875,106,-1.0
2179881359,5067630127,D,299471667,1084951,13716.0
2179881359,5067630127,BD,618500,49,-1.0
4512751278,1273584645,D,306377125,1170880,18341.0
4512751278,1273584645,BD,1030667,181,-1.0
494610156,1200824206,D,29699625,82884,2340.0
494610156,1200824206,BD,1347416,296,-1.0
4045655960,1415568997,D,276544333,1069715,13876.0
4045655960,1415568997,BD,1106041,157,-1.0
1738604180,321905783,D,191673708,638006,9559.0
1738604180,321905783,BD,1160417,215,-1.0
3739700652,278805506,D,267107000,1060994,19404.0
3739700652,278805506,BD,1078000,179,-1.0
415897604,1106661721,D,208447750,791787,8810.0
415897604,1106661721,BD,1516500,401,-1.0
2488791418,2179466029,D,116207708,378926,5770.0
2488791418,2179466029,BD,2037875,622,-1.0
288866481,2465848514,D,18921167,42671,1378.0
288866481,2465848514,BD,1101292,132,-1.0
26655844,1233968276,D,190535916,784214,15576.0
26655844,1233968276,BD,813125,101,-1.0
5243272420,356660355,D,140552167,509095,7960.0
5243272420,356660355,BD,790792,79,-1.0
3435618052,2218328499,D,133311958,464653,5871.0
3435618052,2218328499,BD,1074250,198,-1.0
1224665046,2348276391,D,274713667,830996,10151.0
1224665046,2348276391,BD,2181292,709,-1.0
2265516947,311820040,D,157358416,585851,10804.0
2265516947,311820040,BD,1349166,316,-1.0
1126266933,3792326722,D,294491958,1174451,21435.0
1126266933,3792326722,BD,812875,99,-1.0
34016728,1633207695,D,313462834,1134217,19303.0
34016728,1633207695,BD,935625,141,-1.0
1101603275,265786754,D,251063125,827952,13475.0
1101603275,265786754,BD,510375,21,-1.0
3667525829,1490071291,D,183341042,650341,10264.0
3667525829,1490071291,BD,575042,42,-1.0
2612425527,330116456,D,98385959,348621,6069.0
2612425527,330116456,BD,933250,133,-1.0
413477699,248158044,D,235490750,847141,14249.0
413477699,248158044,BD,1188375,229,-1.0
125526229,1510710706,D,265482250,977886,17061.0
125526229,1510710706,BD,1337542,302,-1.0
4291725012,324284178,D,269841875,984245,11891.0
4291725012,324284178,BD,830000,110,-1.0
294859005,1127157083,D,124008333,421503,4813.0
294859005,1127157083,BD,1057500,244,-1.0
5266861832,401243975,D,191251500,675148,8783.0
5266861832,401243975,BD,1123666,210,-1.0
2401585831,3413221370,D,163675000,525196,6755.0
2401585831,3413221370,BD,1309875,299,-1.0
2255948765,5329721979,D,16568542,36481,2610.0
2255948765,5329721979,BD,1617417,403,-1.0
2854446963,450563930,D,105751125,405254,8452.0
2854446963,450563930,BD,501334,27,-1.0
2724962573,299506938,D,68435916,219020,6625.0
2724962573,299506938,BD,685625,68,-1.0
4203043444,2612070867,D,102525292,369732,6354.0
4203043444,2612070867,BD,848458,111,-1.0
1304625314,97805938,D,147582833,569123,11854.0
1304625314,97805938,BD,1298583,278,-1.0
2249898977,1094025854,D,275016416,979328,10419.0
2249898977,1094025854,BD,1212541,249,-1.0
3269711180,3283195386,D,102866000,356280,3843.0
3269711180,3283195386,BD,978083,142,-1.0
1129997225,2079153024,D,287448917,1075203,17994.0
1129997225,2079153024,BD,2344417,818,-1.0
299654825,2207329401,D,285060417,1053676,12916.0
299654825,2207329401,BD,891917,108,-1.0
2055932943,263439292,D,14588917,30724,1583.0
2055932943,263439292,BD,1873875,557,-1.0
2493485246,1290860397,D,98249792,320889,4657.0
2493485246,1290860397,BD,956667,141,-1.0
745834744,349151056,D,285789416,772506,10143.0
745834744,349151056,BD,789500,72,-1.0
3431796344,289731850,D,281083042,826448,10019.0
3431796344,289731850,BD,856375,46,-1.0
1077358182,30945103,D,16521125,35309,2894.0
1077358182,30945103,BD,844709,119,-1.0
252188433,1688939696,D,257157708,1022676,18451.0
252188433,1688939696,BD,2163583,796,-1.0
1150685674,366687560,D,279183209,1084765,21930.0
1150685674,366687560,BD,1710042,504,-1.0
998427784,271749030,D,114936750,432466,11329.0
998427784,271749030,BD,2828291,1175,-1.0
1022931215,1091205413,D,291672958,1074479,11343.0
1022931215,1091205413,BD,1164625,206,-1.0
1125181115,1636948297,D,29089875,83310,2243.0
1125181115,1636948297,BD,1410666,357,-1.0
432459554,636065,D,250303084,953951,13139.0
432459554,636065,BD,687125,71,-1.0
1297560675,426555055,D,139204667,537934,10466.0
1297560675,426555055,BD,1749833,521,-1.0
378316676,5330126191,D,151820000,566455,11719.0
378316676,5330126191,BD,809459,80,-1.0
1175601022,580005811,D,145948917,537732,8113.0
1175601022,580005811,BD,1444833,348,-1.0
313844332,35518317,D,295748209,1173744,22877.0
313844332,35518317,BD,2090042,688,-1.0
387521489,27039560,D,41979500,130373,2113.0
387521489,27039560,BD,782125,95,-1.0
2052768885,1137276864,D,306819792,1131421,18343.0
2052768885,1137276864,BD,1431583,363,-1.0
1605581876,27159780,D,304085625,1031223,17671.0
1605581876,27159780,BD,1198917,261,-1.0
576956321,1238992812,D,26388500,74728,2070.0
576956321,1238992812,BD,1008375,172,-1.0
253668838,369787670,D,157281959,592120,6549.0
253668838,369787670,BD,660583,61,-1.0
2904679200,4952863701,D,265897916,941586,14089.0
2904679200,4952863701,BD,1165667,241,-1.0
321404449,265918537,D,124170000,432935,6993.0
321404449,265918537,BD,1738334,504,-1.0
3903785918,3328264077,D,163035958,616202,9885.0
3903785918,3328264077,BD,1491209,388,-1.0
2072598727,4777035124,D,92976709,332850,5801.0
2072598727,4777035124,BD,1429625,386,-1.0
312380435,3391418021,D,60725625,202555,4184.0
312380435,3391418021,BD,1644167,472,-1.0
4543582597,1101956311,D,291712084,1130955,16212.0
4543582597,1101956311,BD,656750,58,-1.0
243482592,4922857537,D,141857625,501706,10384.0
243482592,4922857537,BD,1523875,356,-1.0
1484657139,3476631579,D,164781417,649652,11289.0
1484657139,3476631579,BD,1377625,306,-1.0
84874947,263689462,D,191485125,689979,10623.0
84874947,263689462,BD,678333,73,-1.0
3955797449,2515578227,D,151384875,600677,14684.0
3955797449,2515578227,BD,1753041,515,-1.0
3008435591,311599870,D,230459958,823611,9084.0
3008435591,311599870,BD,1225875,277,-1.0
4223888639,3271190164,D,47973750,156385,3912.0
4223888639,3271190164,BD,988416,152,-1.0
277788793,280950531,D,115250000,421864,9715.0
277788793,280950531,BD,813500,95,-1.0
1600875929,435113752,D,302152416,1172098,14690.0
1600875929,435113752,BD,1137334,210,-1.0
268226473,367041228,D,1939708,1877,1009.0
268226473,367041228,BD,1563250,423,1009.0
1285515661,1609821212,D,27732583,80007,3532.0
1285515661,1609821212,BD,1143709,227,-1.0
2348053528,5061167011,D,119844417,434293,6989.0
2348053528,5061167011,BD,760250,86,-1.0
1414903307,3413812431,D,190274958,723082,11915.0
1414903307,3413812431,BD,1236792,229,-1.0
4576095718,3099105241,D,79659459,277467,5373.0
4576095718,3099105241,BD,1014208,154,-1.0
299615519,321590688,D,199743417,801615,10707.0
299615519,321590688,BD,2060250,642,-1.0
1088283885,3096805846,D,204813333,788812,9953.0
1088283885,3096805846,BD,1669416,469,-1.0
3379643259,1116320586,D,285449542,1154670,19590.0
3379643259,1116320586,BD,1957833,594,-1.0
2699490693,1738652351,D,78171709,276680,3951.0
2699490693,1738652351,BD,1023292,173,-1.0
3411462539,2498179472,D,123738917,435123,5711.0
3411462539,2498179472,BD,2035209,592,-1.0
2762287222,292365004,D,245408625,905076,12328.0
2762287222,292365004,BD,1722792,438,-1.0
1573784264,3016140555,D,102051750,391314,6260.0
1573784264,3016140555,BD,971083,123,-1.0
1573766271,1188172163,D,145493000,516242,5454.0
1573766271,1188172163,BD,1037500,165,-1.0
2291207613,445758491,D,92499792,360675,8743.0
2291207613,445758491,BD,597500,39,-1.0
3882101828,269709895,D,160028000,621213,11117.0
3882101828,269709895,BD,739500,82,-1.0
289511046,283673868,D,268214750,1070320,19732.0
289511046,283673868,BD,854958,109,-1.0
290678045,3125484310,D,53662666,192717,5789.0
290678045,3125484310,BD,1154416,227,-1.0
294152270,2278043415,D,152455667,561569,6695.0
294152270,2278043415,BD,784708,91,-1.0
380414526,262368172,D,275776958,1079754,11819.0
380414526,262368172,BD,699792,71,-1.0
1649448081,349156333,D,174790125,692872,10499.0
1649448081,349156333,BD,487541,22,-1.0
2648962306,1973730887,D,284090209,1084103,13469.0
2648962306,1973730887,BD,776791,101,-1.0
2957164888,252631573,D,141221208,579903,14081.0
2957164888,252631573,BD,1162625,241,-1.0
1361964953,1573735606,D,24626125,61427,3665.0
1361964953,1573735606,BD,978750,149,-1.0
1937614945,306245531,D,116086083,422099,10473.0
1937614945,306245531,BD,581667,42,-1.0
4620362525,1080531921,D,316163125,1118049,13486.0
4620362525,1080531921,BD,553459,37,-1.0
450955380,4061648812,D,237249625,870250,13441.0
450955380,4061648812,BD,1860917,558,-1.0
1105173102,311660144,D,96878167,341687,5192.0
1105173102,311660144,BD,1168042,235,-1.0
1907344984,2212816404,D,269759167,939490,12685.0
1907344984,2212816404,BD,508833,21,-1.0
321748495,1299838558,D,7816916,14566,804.0
321748495,1299838558,BD,972833,152,-1.0
1107590742,3065721892,D,195976375,773680,8525.0
1107590742,3065721892,BD,1564167,404,-1.0
47021145,1250499459,D,262685375,968470,16104.0
47021145,1250499459,BD,809542,90,-1.0
